Freq [THz],"dB(S(1,1)) [] - l1='2um' w2='2um'","dB(S(1,1)) [] - l1='4um' w2='2um'","dB(S(1,1)) [] - l1='6um' w2='2um'","dB(S(1,1)) [] - l1='8um' w2='2um'","dB(S(1,1)) [] - l1='2um' w2='4um'","dB(S(1,1)) [] - l1='4um' w2='4um'","dB(S(1,1)) [] - l1='6um' w2='4um'","dB(S(1,1)) [] - l1='8um' w2='4um'","dB(S(1,1)) [] - l1='2um' w2='6um'","dB(S(1,1)) [] - l1='4um' w2='6um'","dB(S(1,1)) [] - l1='6um' w2='6um'","dB(S(1,1)) [] - l1='8um' w2='6um'","dB(S(1,1)) [] - l1='2um' w2='8um'","dB(S(1,1)) [] - l1='4um' w2='8um'","dB(S(1,1)) [] - l1='6um' w2='8um'","dB(S(1,1)) [] - l1='8um' w2='8um'","dB(S(1,1)) [] - l1='2um' w2='2um'","dB(S(1,1)) [] - l1='4um' w2='2um'","dB(S(1,1)) [] - l1='6um' w2='2um'","dB(S(1,1)) [] - l1='8um' w2='2um'","dB(S(1,1)) [] - l1='2um' w2='4um'","dB(S(1,1)) [] - l1='4um' w2='4um'","dB(S(1,1)) [] - l1='6um' w2='4um'","dB(S(1,1)) [] - l1='8um' w2='4um'","dB(S(1,1)) [] - l1='2um' w2='6um'","dB(S(1,1)) [] - l1='4um' w2='6um'","dB(S(1,1)) [] - l1='6um' w2='6um'","dB(S(1,1)) [] - l1='8um' w2='6um'","dB(S(1,1)) [] - l1='2um' w2='8um'","dB(S(1,1)) [] - l1='4um' w2='8um'","dB(S(1,1)) [] - l1='6um' w2='8um'","dB(S(1,1)) [] - l1='8um' w2='8um'","dB(S(1,1)) [] - l1='2um' w2='2um'","dB(S(1,1)) [] - l1='4um' w2='2um'","dB(S(1,1)) [] - l1='6um' w2='2um'","dB(S(1,1)) [] - l1='8um' w2='2um'","dB(S(1,1)) [] - l1='2um' w2='4um'","dB(S(1,1)) [] - l1='4um' w2='4um'","dB(S(1,1)) [] - l1='6um' w2='4um'","dB(S(1,1)) [] - l1='8um' w2='4um'","dB(S(1,1)) [] - l1='2um' w2='6um'","dB(S(1,1)) [] - l1='4um' w2='6um'","dB(S(1,1)) [] - l1='6um' w2='6um'","dB(S(1,1)) [] - l1='8um' w2='6um'","dB(S(1,1)) [] - l1='2um' w2='8um'","dB(S(1,1)) [] - l1='4um' w2='8um'","dB(S(1,1)) [] - l1='6um' w2='8um'","dB(S(1,1)) [] - l1='8um' w2='8um'","dB(S(1,1)) [] - l1='2um' w1='50um' w2='2um'","dB(S(1,1)) [] - l1='4um' w1='50um' w2='2um'","dB(S(1,1)) [] - l1='6um' w1='50um' w2='2um'","dB(S(1,1)) [] - l1='8um' w1='50um' w2='2um'","dB(S(1,1)) [] - l1='2um' w1='50um' w2='4um'","dB(S(1,1)) [] - l1='4um' w1='50um' w2='4um'","dB(S(1,1)) [] - l1='6um' w1='50um' w2='4um'","dB(S(1,1)) [] - l1='8um' w1='50um' w2='4um'","dB(S(1,1)) [] - l1='2um' w1='50um' w2='6um'","dB(S(1,1)) [] - l1='4um' w1='50um' w2='6um'","dB(S(1,1)) [] - l1='6um' w1='50um' w2='6um'","dB(S(1,1)) [] - l1='8um' w1='50um' w2='6um'","dB(S(1,1)) [] - l1='2um' w1='50um' w2='8um'","dB(S(1,1)) [] - l1='4um' w1='50um' w2='8um'","dB(S(1,1)) [] - l1='6um' w1='50um' w2='8um'","dB(S(1,1)) [] - l1='8um' w1='50um' w2='8um'","dB(S(1,1)) [] - l1='2um' w1='60um' w2='2um'","dB(S(1,1)) [] - l1='4um' w1='60um' w2='2um'","dB(S(1,1)) [] - l1='6um' w1='60um' w2='2um'","dB(S(1,1)) [] - l1='8um' w1='60um' w2='2um'","dB(S(1,1)) [] - l1='2um' w1='60um' w2='4um'","dB(S(1,1)) [] - l1='4um' w1='60um' w2='4um'","dB(S(1,1)) [] - l1='6um' w1='60um' w2='4um'","dB(S(1,1)) [] - l1='8um' w1='60um' w2='4um'","dB(S(1,1)) [] - l1='2um' w1='60um' w2='6um'","dB(S(1,1)) [] - l1='4um' w1='60um' w2='6um'","dB(S(1,1)) [] - l1='6um' w1='60um' w2='6um'","dB(S(1,1)) [] - l1='8um' w1='60um' w2='6um'","dB(S(1,1)) [] - l1='2um' w1='60um' w2='8um'","dB(S(1,1)) [] - l1='4um' w1='60um' w2='8um'","dB(S(1,1)) [] - l1='6um' w1='60um' w2='8um'","dB(S(1,1)) [] - l1='8um' w1='60um' w2='8um'","dB(S(1,1)) [] - l1='2um' w2='2um'","dB(S(1,1)) [] - l1='4um' w2='2um'","dB(S(1,1)) [] - l1='6um' w2='2um'","dB(S(1,1)) [] - l1='8um' w2='2um'","dB(S(1,1)) [] - l1='2um' w2='4um'","dB(S(1,1)) [] - l1='4um' w2='4um'","dB(S(1,1)) [] - l1='6um' w2='4um'","dB(S(1,1)) [] - l1='8um' w2='4um'","dB(S(1,1)) [] - l1='2um' w2='6um'","dB(S(1,1)) [] - l1='4um' w2='6um'","dB(S(1,1)) [] - l1='6um' w2='6um'","dB(S(1,1)) [] - l1='8um' w2='6um'","dB(S(1,1)) [] - l1='2um' w2='8um'","dB(S(1,1)) [] - l1='4um' w2='8um'","dB(S(1,1)) [] - l1='6um' w2='8um'","dB(S(1,1)) [] - l1='8um' w2='8um'","dB(S(1,1)) [] - l1='2um' w2='2um'","dB(S(1,1)) [] - l1='4um' w2='2um'","dB(S(1,1)) [] - l1='6um' w2='2um'","dB(S(1,1)) [] - l1='8um' w2='2um'","dB(S(1,1)) [] - l1='2um' w2='4um'","dB(S(1,1)) [] - l1='4um' w2='4um'","dB(S(1,1)) [] - l1='6um' w2='4um'","dB(S(1,1)) [] - l1='8um' w2='4um'","dB(S(1,1)) [] - l1='2um' w2='6um'","dB(S(1,1)) [] - l1='4um' w2='6um'","dB(S(1,1)) [] - l1='6um' w2='6um'","dB(S(1,1)) [] - l1='8um' w2='6um'","dB(S(1,1)) [] - l1='2um' w2='8um'","dB(S(1,1)) [] - l1='4um' w2='8um'","dB(S(1,1)) [] - l1='6um' w2='8um'","dB(S(1,1)) [] - l1='8um' w2='8um'"
4.64,-24.89418999,-8.629458732,-8.953757823,-6.167219003,-17.47322645,-16.47197047,-9.392558991,-13.85681945,-13.92883159,-15.9460214,-13.22726949,-8.615976811,-17.95672645,-11.35910468,-19.48590757,-10.69924066,-20.69414285,-20.12371764,-16.03301659,-12.45553861,-14.73533395,-19.43332475,-16.45183026,-13.40932381,-16.45263369,-15.38850725,-17.1720574,-14.97132404,-27.09333915,-17.77232774,-21.72288906,-12.34663319,-20.33914953,-7.938225276,-14.14732315,-14.7842178,-18.43918545,-20.90975819,-20.60033214,-11.90636622,-20.78244966,0.358752642,-18.47191274,-10.21128364,-13.24983494,-18.8274944,-30.25181736,-14.52736684,-10.13049592,-9.835238643,-9.989777042,-10.48908062,-10.94157745,-10.39937807,-9.914944896,-11.69448828,-10.27910373,-10.96296556,-10.60451177,-13.07920694,-11.43547312,-11.02875951,-11.38928339,-13.41925699,-11.25921325,-10.26584401,-10.35509124,-10.50405632,-7.945462632,-7.279541748,-10.43433002,-10.44112599,-10.95770577,-8.737648888,-10.13117196,-10.71087403,-10.47980635,-11.66450475,-14.79877628,-8.777609461,-12.52671246,-11.59516796,-12.179556,-12.27374852,-14.44778337,-11.42324959,-17.29317724,-9.176509623,-14.14513673,-14.28571644,-12.2556711,-14.51844853,-9.299671551,-13.08154505,-10.98102117,-7.246708641,-9.656550283,-18.29648357,-11.03755257,-18.52708715,-6.975516651,-20.52266315,-30.14508815,-10.18226309,-15.58496454,-12.20921133,-13.02013978,-12.36807218,-11.41351512,-7.156027242,-11.0301281,-15.38503104
4.653333333,-16.56303281,-7.11390156,-7.475200747,-5.57514593,-17.39808158,-13.52731256,-7.793351726,-12.298238,-11.56778131,-12.1198139,-10.86112419,-8.715037545,-15.58132977,-9.755020193,-16.29604292,-8.680147884,-16.90498245,-17.85801594,-13.73346258,-12.72079969,-13.71247971,-18.11541418,-14.53642887,-14.55908493,-14.03516319,-12.38609432,-17.59481192,-17.63540351,-20.08507256,-21.10238053,-23.48797645,-16.70804495,-27.79497553,-9.350106213,-15.38236357,-9.513157263,-15.87548177,-23.46751717,-16.43348209,-8.467751463,-26.25037,-0.269938457,-21.395379,-8.512600373,-13.3305117,-14.95616371,-20.90180238,-15.23229385,-10.12758861,-10.03284284,-10.1793339,-10.54459165,-11.11267248,-10.76615068,-10.25082856,-11.26734878,-10.303549,-11.22150545,-10.69218209,-13.9536421,-11.3651277,-11.2582804,-11.09221339,-12.44492701,-11.41175727,-11.02522191,-10.62394415,-10.53596777,-9.727357955,-7.270837567,-10.87988153,-10.20687785,-11.16832182,-8.992401593,-10.90551184,-10.16076605,-10.81028431,-11.71588424,-14.13714213,-8.612361826,-10.84306917,-10.74300358,-12.20780836,-12.2766592,-12.90351933,-13.12367108,-18.35699164,-9.693234194,-12.79891622,-13.52231743,-10.85233002,-13.1071917,-8.028858064,-11.72414527,-11.15464763,-6.508097544,-10.21385673,-17.13618842,-11.61719858,-19.76940008,6.700916649,-21.38227343,-32.76119828,-11.38384447,-14.31626245,-12.34393924,-10.75940555,-13.75901476,-13.18360639,-7.536208114,-14.78414412,-19.93026448
4.666666667,-12.44627036,-6.603384213,-6.793966662,-5.254779529,-18.0930362,-11.45829319,-6.820514168,-11.64909329,-8.71082917,-9.752089278,-9.316878903,-9.250052987,-13.98585092,-8.825663639,-14.00895982,-7.116558194,-13.21459873,-15.8587136,-12.32085741,-12.8371488,-12.9267054,-16.68695415,-13.36232261,-15.93740103,-12.65405032,-10.43606694,-17.85975828,-20.16156971,-16.09262572,-23.96515941,-20.33436607,-26.48463512,-27.71454136,-9.395572966,-17.31513799,-6.535331035,-14.94230576,-23.55724002,-13.93195573,-6.048713581,-22.39257496,-2.46074227,-25.83190653,-8.124419569,-14.69521368,-10.00485071,-15.95257377,-13.28830083,-10.1204485,-9.854365469,-10.00923982,-10.49931688,-10.98451344,-10.45619605,-9.947310794,-11.65030083,-10.27505537,-11.03033753,-10.62743392,-13.72546174,-11.46912779,-11.06377042,-11.40734959,-13.43470882,-11.27886264,-10.35075715,-10.38463566,-10.49587981,-8.118797854,-7.27833768,-10.48802177,-10.40778227,-10.99004086,-8.764695974,-10.23158851,-10.65899764,-10.50746379,-11.68985049,-14.80598537,-8.757165953,-9.966536203,-10.71572138,-13.04390337,-11.59401936,-12.2295666,-17.10173802,-18.31654709,-9.793650271,-11.75696862,-13.00342332,-9.486391115,-11.31201184,-9.447699293,-10.47686057,-11.21581676,-5.788777171,-10.98458339,-16.76406429,-13.26908815,-23.49214254,-9.277304495,-23.82724603,-26.09349744,-12.60155929,-12.45971957,-13.87905715,-8.82840829,-17.45346456,-15.61222139,-8.178088121,-27.47838449,-27.94246228
4.68,-10.13633149,-6.742853229,-6.682567109,-5.177175721,-19.65101298,-10.316394,-6.370088911,-11.67440903,-5.532807186,-8.36885584,-8.324642284,-10.24510386,-12.90745245,-8.417807433,-12.33084304,-5.642711996,-11.40344745,-14.58733088,-11.48256739,-12.81020878,-12.52294873,-15.53325251,-12.65394658,-17.51573357,-11.92822298,-9.11431536,-17.39995156,-20.29092041,-14.07126457,-21.18139386,-16.93829028,-21.95169046,-21.68035841,-9.330185734,-20.32242011,-4.730872728,-15.08995711,-21.28946982,-12.30249905,-4.654321634,-18.72848309,-4.750910847,-29.0372424,-9.284613127,-17.62357581,-5.967532122,-12.79211432,-11.02417958,-10.11934981,-10.00913325,-10.15759208,-10.54298422,-11.11307879,-10.74222274,-10.20937927,-11.31746306,-10.29410759,-11.22346715,-10.69248395,-14.46131425,-11.39970949,-11.24124513,-11.13938358,-12.56913833,-11.3972481,-10.94248804,-10.5941846,-10.52226023,-9.5055037,-7.271354098,-10.83706509,-10.22606257,-11.15259789,-8.965902392,-10.83641475,-10.22081869,-10.76614896,-11.7234197,-14.24938825,-8.628722164,-9.598762737,-11.42045335,-14.64853549,-10.65699411,-12.36299392,-26.76248743,-14.90262917,-9.425621981,-11.0408929,-12.4706685,-8.25384902,-9.535545478,-17.35396916,-9.388660176,-10.65072249,-5.190668344,-11.98346602,-16.91568187,-16.58001889,-23.91297765,-24.97867124,-25.28064658,-20.39330046,-12.1791672,-10.78612313,-17.83894726,-7.391260385,-21.66459776,-17.90572424,-9.01898951,-17.32793088,-25.03817
4.693333333,-8.727968451,-7.305016303,-7.042479341,-5.357574284,-22.45819367,-9.93730852,-6.41606907,-12.31626336,-0.669101863,-7.80740173,-7.704049458,-11.79943237,-12.19094436,-8.506401643,-11.06158466,-3.807018722,-10.27268621,-13.90076993,-11.05703871,-12.65924865,-12.49980074,-14.72023764,-12.25888448,-19.10631694,-11.72063799,-8.249893169,-16.21580787,-17.98297351,-12.6881009,-17.1672838,-14.45310072,-14.64736829,-18.28209739,-9.482977028,-23.04177777,-3.681912763,-16.21079163,-18.70896576,-11.22037922,-4.005958006,-16.66758493,-8.17361706,-23.56342103,-12.94379462,-23.43776417,-2.668932241,-10.56709834,-9.280667908,-10.11313766,-9.874517531,-10.02936111,-10.5087499,-11.02054889,-10.50947755,-9.981133937,-11.60517031,-10.2726965,-11.08623229,-10.64635815,-14.33722565,-11.48888323,-11.09615209,-11.39832271,-13.39170069,-11.29776945,-10.43598091,-10.41439369,-10.49105078,-8.298585294,-7.277135239,-10.54139675,-10.37638074,-11.01982226,-8.793159332,-10.32927541,-10.60129631,-10.53773579,-11.70844895,-14.77999655,-8.737263629,-9.653091415,-13.01309827,-16.86820334,-9.748637692,-13.32872695,-26.13098029,-11.71295604,-8.75721277,-10.50607428,-11.71693917,-7.194635318,-8.008164845,-19.44044757,-8.538385758,-9.266653343,-4.737950365,-13.21834025,-17.49121508,-23.18677046,-16.8339435,-17.62420898,-21.38399196,-16.55914795,-10.03745446,-9.438926047,-23.70295718,-6.339376279,-13.98927387,-17.94641224,-9.894894174,-10.71136188,-18.48435954
4.706666667,-7.849579537,-8.130961439,-7.854528382,-5.868532846,-27.29327093,-10.3107271,-7.054889618,-13.64134512,6.760491076,-8.262253558,-7.331931029,-14.12979867,-11.98198752,-9.211942177,-10.08005852,-2.328281052,-9.289182614,-13.6072545,-10.96139709,-12.41239315,-12.83228816,-14.23212892,-12.08132082,-20.14593616,-12.03625647,-7.824709795,-14.66390111,-15.48050578,-11.73468884,-14.22411835,-12.64516149,-10.40955991,-16.13438725,-9.959416408,-19.95484403,-3.363723854,-18.31626399,-16.45909034,-10.55257848,-4.19201404,-15.50694318,-14.86208921,-18.70317196,-25.2281305,-23.97207173,-2.43777167,-8.935023531,-8.028336868,-10.11297664,-9.985637611,-10.13582042,-10.54020765,-11.10987502,-10.71416159,-10.16876809,-11.3670992,-10.28632628,-11.21980616,-10.691091,-14.90214705,-11.43107738,-11.22235754,-11.18808064,-12.71051934,-11.3821914,-10.85922037,-10.56430579,-10.5107297,-9.289507526,-7.272032572,-10.79205809,-10.24683551,-11.13525737,-8.938471611,-10.76265334,-10.28289958,-10.72340405,-11.72899813,-14.35990815,-8.645562097,-10.24197628,-16.12566293,-18.33445877,-8.972052747,-15.43280051,-17.07629537,-9.531810995,-8.002732383,-10.03144508,-10.68720366,-6.322701917,-6.783207268,-11.61733577,-7.895946861,-7.665509942,-4.419389392,-14.65056088,-18.46796405,-21.5818024,-11.85143811,-13.09015676,-17.00410202,-13.7209765,-7.817262338,-8.381154398,-15.40629398,-5.566100863,-8.82968974,-15.71222969,-10.44834881,-7.614336525,-14.77085051
4.72,-7.309864104,-9.109314889,-9.162816186,-6.878979405,-29.58874569,-11.60164764,-8.566660212,-15.87345076,-4.914377272,-10.56680883,-7.070697405,-17.69762928,-11.50371143,-10.9500549,-9.309421756,-5.034124356,-8.601068032,-13.55959299,-11.1616681,-12.10121604,-13.49137723,-14.04830518,-12.05231124,-19.8897485,-13.05653542,-8.049164585,-13.03034087,-13.43869854,-11.07789408,-12.11595629,-11.29762363,-6.503314229,-14.64769261,-10.85486064,-15.51501763,-4.22003338,-20.53676732,-14.5558018,-10.43767152,-5.336324225,-14.85394788,-19.38331153,-15.24634795,-15.28983515,-16.55678685,-4.504739624,-7.71662527,-7.137214497,-10.10857981,-9.962434926,-10.11409143,-10.53623383,-11.10251237,-10.68183667,-10.12907293,-11.41616397,-10.28021903,-11.20966014,-10.68765899,-15.21006865,-11.45793865,-11.20150419,-11.23744852,-12.86582803,-11.36656139,-10.77541488,-10.53433929,-10.5015207,-9.079379518,-7.272853601,-10.7450356,-10.26925055,-11.11617673,-8.910213446,-10.68432689,-10.34655221,-10.68226544,-11.73214247,-14.46632981,-8.662890413,-11.9117219,-23.36993593,-16.7206173,-8.342318007,-19.23692366,-13.04509771,-8.083178162,-7.299262814,-9.544952728,-9.479524609,-5.638119504,-5.837242746,-8.542009686,-7.381650213,-6.407937052,-4.213471491,-16.07110688,-19.8324327,-14.57862989,-8.522568587,-10.76866081,-13.6878917,-11.53416816,-6.162791884,-7.550684897,-10.08057392,-4.994826257,-6.006133797,-13.25255658,-10.25253567,-5.91233988,-12.32491475
4.733333333,-6.988536404,-10.16559641,-11.08375093,-8.748139238,-23.63871241,-13.85940762,-11.51488823,-19.53728915,-8.75001115,-15.65736511,-6.539549028,-23.23327701,-11.19772731,-15.13482236,-8.698227934,-6.277135426,-8.122658956,-13.65732542,-11.6640814,-11.75675809,-14.41781668,-14.16447856,-12.11469904,-18.44220965,-15.40987507,-9.716712585,-11.45016731,-11.83001365,-10.62734128,-10.57097596,-10.2835016,-2.916671489,-13.5587228,-12.34664492,-12.26754941,-6.351868954,-19.37078767,-12.93492276,-11.63288137,-5.219624189,-14.42864724,-11.59965385,-12.62021727,-8.910712517,-12.18318188,-5.097228599,-6.800583854,-6.503925114,-10.10842666,-9.895535516,-10.05001818,-10.51725156,-11.0499454,-10.55888266,-10.01631546,-11.5591382,-10.27203273,-11.13129848,-10.66152638,-14.85126397,-11.49600853,-11.12600701,-11.37077788,-13.3003696,-11.31596381,-10.5212463,-10.44429889,-10.48937911,-8.484660023,-7.27596094,-10.5940999,-10.34687557,-11.04718774,-8.822403393,-10.42376029,-10.53971959,-10.57050405,-11.72118516,-14.72738301,-8.717893713,-16.6932048,-24.63027862,-13.76577287,-7.844141008,-19.64478826,-10.58104505,-7.115938626,-6.703931155,-9.017394111,-8.248414243,-5.131863199,-5.124895335,-6.885415511,-6.968777951,-5.604987289,-4.098450638,-16.87022948,-21.3487068,-10.7061852,-6.28622589,-9.337158255,-11.17610703,-9.807335429,-5.062023532,-6.893178399,-7.207808466,-4.573092963,-4.482917033,-11.23305541,-9.299808104,-4.93109643,-10.58335852
4.746666667,-6.775630447,-11.25214534,-13.8482436,-12.2630309,-19.43937661,-14.4659726,-16.37299646,-25.15537726,-9.273759785,-12.69275413,-4.164249077,-24.41661825,-11.00806304,-30.18608382,-8.210481347,-6.382231031,-4.932367228,-13.83496895,-12.52145286,-11.40753872,-15.44274101,-14.59650915,-12.21505458,-16.58020375,-22.10418781,-14.82572666,-9.980613515,-10.55127932,-10.32281995,-9.418211701,-9.443480527,-3.8219056,-12.72994797,-14.82180052,-9.972416375,-7.08643491,-15.89398202,-11.54688765,-12.5347513,-4.337942968,-13.94427229,-8.845711475,-10.5391615,-6.099763588,-9.382581213,-4.93237079,-6.110649432,-6.056646943,-10.10627488,-9.939614464,-10.09248646,-10.53106113,-11.09043247,-10.64517392,-10.09037522,-11.46457361,-10.27579657,-11.19213272,-10.68182929,-15.320461,-11.47881641,-11.17857075,-11.2860656,-13.0242041,-11.35033162,-10.69109914,-10.5043211,-10.49478506,-8.875153031,-7.273796658,-10.69620426,-10.29336089,-11.09522743,-8.88128575,-10.60158702,-10.41115741,-10.64294093,-11.73230952,-14.56565535,-8.680715914,-19.14016417,-14.80752049,-11.26922063,-7.455351595,-13.39204434,-8.906565314,-6.468373585,-6.22826073,-8.450859293,-7.1198479,-4.788205444,-4.599526141,-5.872313012,-6.645234422,-5.159332764,-4.055483838,-16.26751846,-21.80734829,-8.388835776,-4.841147154,-8.382735206,-9.233214295,-8.427609499,-4.376710363,-6.365892417,-5.637757926,-4.264992359,-3.69469476,-9.663069884,-8.048593986,-4.367732428,-9.293443484
4.76,-6.456321609,-12.97277303,-17.82084353,-18.74311612,-16.73977963,-10.97099978,-16.79927597,-23.82715797,-9.07655347,-8.402464379,3.386177189,-18.82074495,-11.67228731,-13.85453248,-7.810244765,-6.365407807,-6.996059958,-14.32052682,-13.85663744,-11.07898691,-16.1159664,-15.3640989,-12.26452974,-14.7865779,-21.82498472,-17.45978681,-9.289305528,-9.667062079,-9.989487867,-8.563508633,-8.822077442,-4.72984384,-12.3471617,-19.09173539,-8.343779688,-6.079858996,-12.8445196,-10.35777055,-10.94532105,-3.839845843,-12.96919871,-6.785961141,-8.846307324,-4.676169374,-7.482840553,-4.621975934,-5.592096009,-5.660822202,-10.10618218,-9.917276897,-10.07109573,-10.52471568,-11.07308423,-10.60416615,-10.05275989,-11.51225357,-10.27306639,-11.16631251,-10.67323773,-15.19698202,-11.4920805,-11.15344282,-11.33166617,-13.17339683,-11.33347503,-10.60633929,-10.47429217,-10.49068216,-8.676885614,-7.274840059,-10.64580244,-10.31921884,-11.07227657,-8.851913467,-10.5146419,-10.47589773,-10.60562675,-11.72888582,-14.65417139,-8.69904741,-11.07488495,-10.30157428,-9.456082057,-7.111877195,-8.889982738,-7.709283589,-6.037002015,-5.860335767,-7.842122934,-6.126720329,-4.488824941,-4.224446432,-5.218147513,-6.385145068,-4.955345719,-4.039400907,-14.38097068,-19.56857477,-6.988821985,-3.97648908,-7.715940885,-7.685125423,-7.311230086,-3.963297719,-5.935695783,-4.78387208,-4.03200685,-3.321945577,-8.434151214,-6.891307102,-4.051866905,-8.312235871
4.773333333,-5.378757787,-14.75056144,-22.49111058,-16.97914782,-14.9001391,-7.843958768,-12.32899538,-18.28792871,-8.839345423,-6.382244592,2.292638629,-15.0350896,-12.91406838,-8.03847136,-7.477519936,-6.263570076,-6.527513108,-15.21786216,-15.87167445,-10.79333879,-15.95075911,-16.43701008,-12.26437514,-13.18753318,-8.792402018,-12.45266267,-8.858926025,-8.942108003,-9.569629464,-7.911322733,-8.334764834,-5.153918769,-11.61068196,-21.78274249,-7.176267107,-5.173036189,-10.57888881,-9.338539886,-10.37474097,-3.624556946,-11.54651224,-5.377750364,-7.456190379,-3.893349275,-6.135983952,-4.380932116,-5.204963027,-5.415888563,-10.08626507,-9.246724263,-10.41219587,-10.53719315,-11.23703187,-11.36251523,-10.33734499,-11.14933948,-12.81596091,-11.55499199,-11.28467724,-20.66606151,-11.59120383,-11.89883133,-11.94021397,-15.03665845,-9.822052966,-10.22944561,-11.56351546,-10.4573165,-10.64608502,-12.7836997,-11.22045933,-10.95181497,-11.56941611,-14.76303376,-14.55706257,-11.99653872,-11.66882686,-10.72969185,-12.23563703,-11.22851547,-8.736824532,-7.743555101,-8.114989152,-6.812467476,-5.920537369,-6.816064422,-5.756693251,-5.586376621,-7.253655017,-5.275383845,-4.250309748,-3.970339781,-4.77615077,-6.180840351,-4.910757325,-4.065826814,-11.96872013,-15.64927942,-6.107324141,-3.528020651,-7.242539416,-6.409764824,-6.376338409,-3.748731476,-5.57643345,-4.334496042,-3.861522485,-3.190893927,-7.421870167,-5.903043145,-3.892298723,-7.544217221
4.786666667,-1.463796881,-14.51701706,-20.7409296,-11.42409655,-13.59516674,-6.021846048,-9.51563897,-14.72441582,-8.674051447,-5.37487237,-1.158064688,-12.55251895,-14.40890878,-5.506165428,-7.198148583,-6.199015575,-6.375445818,-16.619092,-18.54789704,-10.56920617,-14.88382602,-17.44190989,-12.2010484,-11.78363384,-2.364573153,-10.11492048,-8.462990141,-8.302884696,-9.078781831,-7.411569044,-7.943083819,-5.414754191,-11.23181394,-14.76909482,-6.342082299,-4.581919133,-8.909773659,-8.461617368,-10.272798,-3.569437061,-9.772458779,-4.667901151,-6.31560253,-3.47010499,-5.172476238,-4.221159916,-4.919974531,-5.287740464,-10.00526183,-9.145132738,-10.28128048,-10.42853274,-11.11558561,-11.21908069,-10.21206914,-11.04100003,-12.85086941,-11.42304865,-11.15619043,-20.15452755,-11.46112975,-11.73587405,-11.80113038,-14.88095818,-9.729251626,-10.16355894,-11.37424259,-10.38330613,-10.55520198,-12.65322074,-11.2090196,-10.85339355,-11.40894221,-14.54143883,-14.47344217,-11.86250884,-11.51819321,-10.59279366,-12.09528104,-11.14347078,-8.258095202,-6.369794504,-7.147115438,-6.558676605,-4.307357552,-6.143430905,-5.58969387,-5.392878481,-6.693892341,-4.565012386,-4.095746577,-3.8173245,-4.487101571,-6.028191986,-4.974946909,-4.137270597,-9.451665595,-11.26228786,-5.605551711,-3.372965063,-6.915029039,-5.343741269,-5.583085937,-3.68704121,-5.266619695,-4.141736645,-3.743544564,-3.209344195,-6.57835202,-5.111238916,-3.848221076,-6.944247484
4.8,12.95884558,-11.62875691,-16.43109924,-8.555211297,-12.64266886,-5.056563891,-7.918678512,-12.35764644,-8.595568542,-4.836160555,-2.806262016,-10.82587475,-16.58470191,-4.374343637,-6.958547342,-6.162863321,-5.815412142,-18.7680409,-18.29260407,-10.42043615,-13.35072244,-16.86325978,-12.04665413,-10.54319799,-0.336949158,-9.029616707,-8.100427679,-7.738229249,-8.502372448,-7.032777504,-7.621874122,-5.583847416,-10.97389548,-9.216329853,-5.754445461,-4.221104355,-7.656880997,-7.703404373,-10.46439085,-3.61766204,-7.741144106,-4.308650054,-5.385464441,-3.259898852,-4.484617547,-4.131981448,-4.715729334,-5.23596315,-9.967587213,-8.618519783,-8.245158112,-6.063730853,-16.52949599,-21.59024161,-17.15825203,-18.8221625,-11.88557714,-10.22224877,-13.31128979,-17.59186814,-11.98220131,-9.571180105,-10.10131798,-10.5679015,-8.895998514,-13.00822649,-11.44660996,-5.356304074,-8.925017874,-12.58505867,-16.49193054,-9.402110366,-8.791066956,-8.632484307,-13.12079373,-13.60279514,-8.477585695,-10.11880876,-14.78017122,-11.43346152,-8.291526189,-5.774901973,-6.488242656,-6.342924249,-3.764550821,-5.637429624,-5.509643797,-5.267235365,-6.156107549,-3.988225625,-4.022353388,-3.752253514,-4.315739879,-5.92087697,-5.118189503,-4.24790809,-6.864912878,-6.274527269,-5.394719508,-3.426238452,-6.700739972,-4.438736543,-4.901898463,-3.745462433,-4.987482669,-4.116775083,-3.667610989,-3.328665671,-5.868736675,-4.509399742,-3.892806305,-6.480973626
